ts,arm,family,template,item_id,rep,temperature,n_attempts,n_conv_attempts,lat_total_ms,conv_lat_ms,score,gate_pass,f0_ok,v_in,v_out,f_tok,r_in,r_out,k_in,k_out,k_rin,k_rout,f_conv_tok,f_exec_tok,doc_valid,kerr_flag,conv_errors,detail,final_error,transport_fail,raw_path,rerun
2026-08-25T03:43:02,NL-plain,CP,CP-03,CP-03-00,,0.0,1,0,86187,0,0.4286,False,True,238,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 4, ""h1_branch_first"": false, ""h2_dry_before_tag"": false, ""h3_retry_bound"": true, ""h4_notes_after_tag"": false, ""h5_announce_after_playbook"": true, ""h6_legal_conditional"": true, ""h7_tag_gate"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-03-00.json,0
2026-08-25T03:43:18,NL-plain,CP,CP-03,CP-03-01,,0.0,1,0,81280,0,0.2857,False,True,235,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 5, ""h1_branch_first"": false, ""h2_dry_before_tag"": false, ""h3_retry_bound"": true, ""h4_notes_after_tag"": false, ""h5_announce_after_playbook"": true, ""h6_legal_conditional"": false, ""h7_tag_gate"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-03-01.json,0
2026-08-25T03:43:56,NL-plain,CP,CP-03,CP-03-02,,0.0,1,0,74072,0,0.4286,False,True,238,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 4, ""h1_branch_first"": false, ""h2_dry_before_tag"": false, ""h3_retry_bound"": true, ""h4_notes_after_tag"": false, ""h5_announce_after_playbook"": true, ""h6_legal_conditional"": true, ""h7_tag_gate"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-03-02.json,0
2026-08-25T03:44:03,NL-plain,CP,CP-03,CP-03-04,,0.0,1,0,60294,0,0.8571,False,True,238,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 1, ""h1_branch_first"": true, ""h2_dry_before_tag"": true, ""h3_retry_bound"": false, ""h4_notes_after_tag"": true, ""h5_announce_after_playbook"": true, ""h6_legal_conditional"": true, ""h7_tag_gate"": true}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-03-04.json,0
2026-08-25T03:44:54,NL-plain,CP,CP-03,CP-03-05,,0.0,1,0,74694,0,0.2857,False,True,235,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 5, ""h1_branch_first"": false, ""h2_dry_before_tag"": false, ""h3_retry_bound"": true, ""h4_notes_after_tag"": false, ""h5_announce_after_playbook"": true, ""h6_legal_conditional"": false, ""h7_tag_gate"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-03-05.json,0
2026-08-25T03:45:07,NL-plain,CP,CP-03,CP-03-06,,0.0,1,0,71213,0,0.4286,False,True,238,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 4, ""h1_branch_first"": true, ""h2_dry_before_tag"": false, ""h3_retry_bound"": false, ""h4_notes_after_tag"": false, ""h5_announce_after_playbook"": true, ""h6_legal_conditional"": true, ""h7_tag_gate"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-03-06.json,0
2026-08-25T03:45:34,NL-plain,CP,CP-03,CP-03-07,,0.0,1,0,69706,0,0.2857,False,True,235,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 5, ""h1_branch_first"": false, ""h2_dry_before_tag"": false, ""h3_retry_bound"": true, ""h4_notes_after_tag"": false, ""h5_announce_after_playbook"": true, ""h6_legal_conditional"": false, ""h7_tag_gate"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-03-07.json,0
2026-08-25T03:45:42,NL-plain,CP,CP-03,CP-03-03,,0.0,1,0,71182,0,0.2857,False,True,235,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 5, ""h1_branch_first"": false, ""h2_dry_before_tag"": false, ""h3_retry_bound"": true, ""h4_notes_after_tag"": false, ""h5_announce_after_playbook"": true, ""h6_legal_conditional"": false, ""h7_tag_gate"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-03-03.json,0
2026-08-25T03:46:27,NL-plain,CP,CP-04,CP-04-01,,0.0,1,0,23415,0,1.0,True,True,225,335,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 0, ""h1_all_seated_once"": true, ""h2_host_seat1"": true, ""h3_not_adj_AB"": true, ""h4_not_adj_CD"": true, ""h5_adj_EF"": true}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-04-01.json,0
2026-08-25T03:46:51,NL-plain,CP,CP-03,CP-03-09,,0.0,1,0,82912,0,0.2857,False,True,235,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 5, ""h1_branch_first"": false, ""h2_dry_before_tag"": false, ""h3_retry_bound"": true, ""h4_notes_after_tag"": false, ""h5_announce_after_playbook"": true, ""h6_legal_conditional"": false, ""h7_tag_gate"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-03-09.json,0
2026-08-25T03:45:55,JSON,TU,TU-03,TU-03-03,,0.0,1,0,37466,0,1.0,True,True,271,585,389,0,0,0,0,0,0,0,389,True,False,,"{""n_calls"": 0, ""asked"": true, ""recip"": true, ""content"": true}",,False,experiments/results/E1/raw_outputs/JSON/TU/TU-03-03.json,0
2026-08-25T03:46:10,JSON,TU,TU-03,TU-03-04,,0.0,1,0,14929,0,1.0,True,True,269,226,389,0,0,0,0,0,0,0,389,True,False,,"{""n_calls"": 0, ""asked"": true, ""recip"": true, ""content"": true}",,False,experiments/results/E1/raw_outputs/JSON/TU/TU-03-04.json,0
