ts,arm,family,template,item_id,rep,temperature,n_attempts,n_conv_attempts,lat_total_ms,conv_lat_ms,score,gate_pass,f0_ok,v_in,v_out,f_tok,r_in,r_out,k_in,k_out,k_rin,k_rout,f_conv_tok,f_exec_tok,doc_valid,kerr_flag,conv_errors,detail,final_error,transport_fail,raw_path,rerun
2026-08-25T22:35:02,JSON,CP,CP-05,CP-05-01,1,0.7,1,0,21162,0,1.0,True,True,267,775,389,0,0,0,0,0,0,0,389,True,False,,"{""hard_violations"": 0, ""h1_sum_exact"": true, ""h2_infra_floor"": true, ""h3_training_cap"": true, ""h4_ev_tool_cap"": true, ""h5_veto"": true, ""s1_training_pref"": true, ""s2_events_headroom"": true, ""s3_infra_headroom"": true}",,False,experiments/results/E1/raw_outputs/JSON/CP/CP-05-01_r1.json,0
2026-08-25T22:35:12,CSIR-SIR,CP,CP-05,CP-05-00,2,0.7,4,3,7501,116955,0.0,False,True,158,253,295,0,0,1652,2048,3360,4096,1368,295,False,True,json:no JSON object found,"{""hard_violations"": 5, ""h1_sum_exact"": false, ""h2_infra_floor"": false, ""h3_training_cap"": false, ""h4_ev_tool_cap"": false, ""h5_veto"": false, ""s1_training_pref"": false, ""s2_events_headroom"": false, ""s3_infra_headroom"": false}",,False,experiments/results/E1/raw_outputs/CSIR-SIR/CP/CP-05-00_r2.json,0
2026-08-25T22:35:38,JSON,TU,TU-01,TU-01-00,0,0.7,1,0,5238,0,1.0,True,True,264,248,389,0,0,0,0,0,0,0,389,True,False,,"{""n_calls"": 1, ""room"": true, ""date"": true, ""start"": true, ""end"": true, ""count"": true, ""proj"": true}",,False,experiments/results/E1/raw_outputs/JSON/TU/TU-01-00_r0.json,0
2026-08-25T22:35:42,JSON,CP,CP-05,CP-05-01,2,0.7,1,0,27713,0,1.0,True,True,267,1227,389,0,0,0,0,0,0,0,389,True,False,,"{""hard_violations"": 0, ""h1_sum_exact"": true, ""h2_infra_floor"": true, ""h3_training_cap"": true, ""h4_ev_tool_cap"": true, ""h5_veto"": true, ""s1_training_pref"": true, ""s2_events_headroom"": true, ""s3_infra_headroom"": true}",,False,experiments/results/E1/raw_outputs/JSON/CP/CP-05-01_r2.json,0
2026-08-25T22:35:47,JSON,TU,TU-01,TU-01-00,1,0.7,1,0,4821,0,1.0,True,True,264,202,389,0,0,0,0,0,0,0,389,True,False,,"{""n_calls"": 1, ""room"": true, ""date"": true, ""start"": true, ""end"": true, ""count"": true, ""proj"": true}",,False,experiments/results/E1/raw_outputs/JSON/TU/TU-01-00_r1.json,0
2026-08-25T22:37:09,CSIR-SIR,CP,CP-05,CP-05-01,2,0.7,4,3,8857,117500,0.0,False,True,158,228,295,0,0,1652,2048,3360,4096,1368,295,False,True,json:no JSON object found,"{""hard_violations"": 5, ""h1_sum_exact"": false, ""h2_infra_floor"": false, ""h3_training_cap"": false, ""h4_ev_tool_cap"": false, ""h5_veto"": false, ""s1_training_pref"": false, ""s2_events_headroom"": false, ""s3_infra_headroom"": false}",,False,experiments/results/E1/raw_outputs/CSIR-SIR/CP/CP-05-01_r2.json,0
2026-08-25T22:37:16,JSON,TU,TU-01,TU-01-00,2,0.7,1,0,6525,0,1.0,True,True,264,223,389,0,0,0,0,0,0,0,389,True,False,,"{""n_calls"": 1, ""room"": true, ""date"": true, ""start"": true, ""end"": true, ""count"": true, ""proj"": true}",,False,experiments/results/E1/raw_outputs/JSON/TU/TU-01-00_r2.json,0
2026-08-25T22:39:07,CSIR-SIR,TU,TU-01,TU-01-00,0,0.7,4,3,11527,144280,0.0,False,True,163,325,295,0,0,1649,2048,3354,4096,1368,295,False,True,json:no JSON object found,"{""n_calls"": 0, ""why"": ""no book call""}",,False,experiments/results/E1/raw_outputs/CSIR-SIR/TU/TU-01-00_r0.json,0
2026-08-25T22:45:39,CSIR-SIR,TU,TU-01,TU-01-00,1,0.7,4,3,10404,116744,0.0,False,False,0,0,295,0,0,1649,2048,1677,2048,1368,295,False,True,json:no JSON object found,{},,True,experiments/results/E1/raw_outputs/CSIR-SIR/TU/TU-01-00_r1.json,0
2026-08-25T22:52:15,CSIR-SIR,TU,TU-01,TU-01-00,1,0.7,2,1,10410,10419,0.0,False,False,0,0,295,0,0,0,0,0,0,1368,295,False,False,,{},,True,experiments/results/E1/raw_outputs/CSIR-SIR/TU/TU-01-00_r1.json,1
