ts,arm,family,template,item_id,rep,temperature,n_attempts,n_conv_attempts,lat_total_ms,conv_lat_ms,score,gate_pass,f0_ok,v_in,v_out,f_tok,r_in,r_out,k_in,k_out,k_rin,k_rout,f_conv_tok,f_exec_tok,doc_valid,kerr_flag,conv_errors,detail,final_error,transport_fail,raw_path,rerun
2026-08-25T05:54:36,JSON,CP,CP-05,CP-05-06,0,0.7,1,0,67097,0,1.0,True,True,267,1799,389,0,0,0,0,0,0,0,389,True,False,,"{""hard_violations"": 0, ""h1_sum_exact"": true, ""h2_infra_floor"": true, ""h3_training_cap"": true, ""h4_ev_tool_cap"": true, ""h5_veto"": true, ""s1_training_pref"": true, ""s2_events_headroom"": true, ""s3_infra_headroom"": true}",,False,experiments/results/E1/raw_outputs/JSON/CP/CP-05-06_r0.json,0
2026-08-25T05:55:15,NL-opt,CP,CP-01,CP-01-00,1,0.7,1,0,76205,0,0.0,False,True,314,2048,449,0,0,0,0,0,0,0,449,True,False,,"{""hard_violations"": 9, ""h1_dur_a"": false, ""h2_projector_a"": false, ""h3_capacity"": false, ""h4_lunch"": false, ""h5_org_buffer"": false, ""h6_avail_b"": false, ""h7_precedence_d"": false, ""h8_grid"": false, ""h9_complete"": false, ""s1_quiet_c"": false}",,False,experiments/results/E1/raw_outputs/NL-opt/CP/CP-01-00_r1.json,0
2026-08-25T05:55:38,CSIR-SIR,CP,CP-05,CP-05-04,0,0.7,4,3,7308,158905,0.0,False,True,158,205,295,0,0,1652,2048,3360,4096,1368,295,False,True,json:no JSON object found,"{""hard_violations"": 5, ""h1_sum_exact"": false, ""h2_infra_floor"": false, ""h3_training_cap"": false, ""h4_ev_tool_cap"": false, ""h5_veto"": false, ""s1_training_pref"": false, ""s2_events_headroom"": false, ""s3_infra_headroom"": false}",,False,experiments/results/E1/raw_outputs/CSIR-SIR/CP/CP-05-04_r0.json,0
2026-08-25T05:56:28,JSON,CP,CP-01,CP-01-00,1,0.7,2,0,112264,0,1.0,True,True,307,2048,389,723,1073,0,0,0,0,0,389,True,False,,"{""hard_violations"": 0, ""h1_dur_a"": true, ""h2_projector_a"": true, ""h3_capacity"": true, ""h4_lunch"": true, ""h5_org_buffer"": true, ""h6_avail_b"": true, ""h7_precedence_d"": true, ""h8_grid"": true, ""h9_complete"": true, ""s1_quiet_c"": true}",,False,experiments/results/E1/raw_outputs/JSON/CP/CP-01-00_r1.json,0
2026-08-25T05:56:46,NL-opt,CP,CP-01,CP-01-02,1,0.7,1,0,68363,0,0.0,False,True,314,2048,449,0,0,0,0,0,0,0,449,True,False,,"{""hard_violations"": 9, ""h1_dur_a"": false, ""h2_projector_a"": false, ""h3_capacity"": false, ""h4_lunch"": false, ""h5_org_buffer"": false, ""h6_avail_b"": false, ""h7_precedence_d"": false, ""h8_grid"": false, ""h9_complete"": false, ""s1_quiet_c"": false}",,False,experiments/results/E1/raw_outputs/NL-opt/CP/CP-01-02_r1.json,0
2026-08-25T05:57:12,CSIR-SIR,CP,CP-05,CP-05-06,0,0.7,4,3,13182,137457,0.0,False,True,158,428,295,0,0,1652,2048,3360,4096,1368,295,False,True,json:no JSON object found,"{""hard_violations"": 5, ""h1_sum_exact"": false, ""h2_infra_floor"": false, ""h3_training_cap"": false, ""h4_ev_tool_cap"": false, ""h5_veto"": false, ""s1_training_pref"": false, ""s2_events_headroom"": false, ""s3_infra_headroom"": false}",,False,experiments/results/E1/raw_outputs/CSIR-SIR/CP/CP-05-06_r0.json,0
2026-08-25T05:57:49,JSON,CP,CP-01,CP-01-02,1,0.7,1,0,59481,0,1.0,True,True,307,1869,389,0,0,0,0,0,0,0,389,True,False,,"{""hard_violations"": 0, ""h1_dur_a"": true, ""h2_projector_a"": true, ""h3_capacity"": true, ""h4_lunch"": true, ""h5_org_buffer"": true, ""h6_avail_b"": true, ""h7_precedence_d"": true, ""h8_grid"": true, ""h9_complete"": true, ""s1_quiet_c"": true}",,False,experiments/results/E1/raw_outputs/JSON/CP/CP-01-02_r1.json,0
2026-08-25T05:58:20,NL-opt,CP,CP-01,CP-01-04,1,0.7,1,0,68568,0,0.0,False,True,314,2048,449,0,0,0,0,0,0,0,449,True,False,,"{""hard_violations"": 9, ""h1_dur_a"": false, ""h2_projector_a"": false, ""h3_capacity"": false, ""h4_lunch"": false, ""h5_org_buffer"": false, ""h6_avail_b"": false, ""h7_precedence_d"": false, ""h8_grid"": false, ""h9_complete"": false, ""s1_quiet_c"": false}",,False,experiments/results/E1/raw_outputs/NL-opt/CP/CP-01-04_r1.json,0
2026-08-25T05:58:30,CSIR-SIR,CP,CP-01,CP-01-00,1,0.7,4,3,42696,151787,0.0,False,False,178,1223,295,0,0,1692,2048,3440,4096,1368,295,False,True,json:no JSON object found,"{""checker_exception"": ""TypeError(\""unsupported operand type(s) for -: 'NoneType' and 'int'\"")""}",,False,experiments/results/E1/raw_outputs/CSIR-SIR/CP/CP-01-00_r1.json,0
2026-08-25T05:59:21,JSON,CP,CP-01,CP-01-04,1,0.7,1,0,48333,0,1.0,True,True,307,1522,389,0,0,0,0,0,0,0,389,True,False,,"{""hard_violations"": 0, ""h1_dur_a"": true, ""h2_projector_a"": true, ""h3_capacity"": true, ""h4_lunch"": true, ""h5_org_buffer"": true, ""h6_avail_b"": true, ""h7_precedence_d"": true, ""h8_grid"": true, ""h9_complete"": true, ""s1_quiet_c"": true}",,False,experiments/results/E1/raw_outputs/JSON/CP/CP-01-04_r1.json,0
